Lang,Key,Value,Reference,Page
Tamil,1du_o,enkalai,,
Tamil,1du_p,enkal,,
Tamil,1du_s,naankal,,
Tamil,1pl_a,naankal,,
Tamil,1pl_o,enkalai,,
Tamil,1pl_p,enkal,,
Tamil,1pl_s,naankal,,
Tamil,1sg_a,naan,,
Tamil,1sg_o,ennai,,
Tamil,1sg_p,en,,
Tamil,1sg_s,naan,,
Tamil,2du_a,niinkal,,
Tamil,2du_o,unkalai,,
Tamil,2du_p,unkal,,
Tamil,2du_s,niinkal,,
Tamil,2pl_a,niinkal,,
Tamil,2pl_o,unkalai,,
Tamil,2pl_p,unkal,,
Tamil,2pl_s,niinkal,,
Tamil,2sg_a,nii,,
Tamil,2sg_o,unnai,,
Tamil,2sg_p,un,,
Tamil,2sg_s,nii,,
Tamil,3d_a,avar,,
Tamil,3d_o,avarai,,
Tamil,3d_p,avar,,
Tamil,3d_s,avar,,
Tamil,3du_m_a,avar,,
Tamil,3du_m_o,avarai,,
Tamil,3du_m_p,avar,,
Tamil,3du_m_s,avar,,
Tamil,3du_n_a,avar,,
Tamil,3du_n_a,avaikal,,
Tamil,3du_n_o,avarai,,
Tamil,3du_n_o,avaikalai,,
Tamil,3du_n_p,avar,,
Tamil,3du_n_p,avaikal,,
Tamil,3du_n_s,avar,,
Tamil,3du_n_s,avaikal,,
Tamil,3p_a,avar,,
Tamil,3p_o,avarai,,
Tamil,3p_p,avar,,
Tamil,3p_s,avar,,
Tamil,3pl_m_a,avar,,
Tamil,3pl_m_o,avarai,,
Tamil,3pl_m_p,avar,,
Tamil,3pl_m_s,avar,,
Tamil,3pl_n_a,avar,,
Tamil,3pl_n_a,avaikal,,
Tamil,3pl_n_o,avarai,,
Tamil,3pl_n_o,avaikalai,,
Tamil,3pl_n_p,avar,,
Tamil,3pl_n_p,avaikal,,
Tamil,3pl_n_s,avar,,
Tamil,3pl_n_s,avaikal,,
Tamil,3sg_m_a,avan,,
Tamil,3sg_m_o,avanai,,
Tamil,3sg_m_p,avan,,
Tamil,3sg_m_s,avan,,
Tamil,3sg_n_a,aval,,
Tamil,3sg_n_a,atu,,
Tamil,3sg_n_o,avalai,,
Tamil,3sg_n_o,atai,,
Tamil,3sg_n_p,aval,,
Tamil,3sg_n_p,atu,,
Tamil,3sg_n_s,aval,,
Tamil,3sg_n_s,atu,,
Tulu,12du_a,nama,"Bhatt, Sooda Lakshminarayana. 1971. A Grammar of Tulu (A Dravidian Language). Ann Arbor: Madison: University of Wisconsin dissertation. (viii+577pp.)",
Tulu,12du_o,namani,,
Tulu,12du_p,nama,,
Tulu,12du_s,nama,,
Tulu,12pl_a,nama,,
Tulu,12pl_o,namani,,
Tulu,12pl_p,nama,,
Tulu,12pl_s,nama,,
Tulu,1du_a,engkulu,,
Tulu,1du_o,engkuluni,,
Tulu,1du_p,engkulu,,
Tulu,1du_s,engkulu,,
Tulu,1pl_a,engkulu,,
Tulu,1pl_o,engkuluni,,
Tulu,1pl_p,engkulu,,
Tulu,1pl_s,engkulu,,
Tulu,1sg_a,eeni,,
Tulu,1sg_o,enani,,
Tulu,1sg_p,ena,,
Tulu,1sg_s,een,,
Tulu,2du_a,ninkulu,,
Tulu,2du_o,ninkuluni,,
Tulu,2du_p,ninkuluna,,
Tulu,2du_s,ninkulu,,
Tulu,2pl_a,ninkulu,,
Tulu,2pl_o,ninkuluni,,
Tulu,2pl_p,ninkuluna,,
Tulu,2pl_s,ninkulu,,
Tulu,2sg_a,ii,,
Tulu,2sg_o,ii,,
Tulu,2sg_p,ii,,
Tulu,2sg_s,ii,,
Tulu,3d_a,aakulu,,
Tulu,3d_o,aakuleni,,
Tulu,3d_p,aakuleno,,
Tulu,3d_s,aakulu,,
Tulu,3p_a,aakulu,,
Tulu,3p_o,aakuleni,,
Tulu,3p_p,aakuleno,,
Tulu,3p_s,aakulu,,
Tulu,3sg_m_a,aaye,,
Tulu,3sg_m_o,aayani,,
Tulu,3sg_m_p,aayeno,,
Tulu,3sg_m_s,aaye,,
Tulu,3sg_n_a,aali,,
Tulu,3sg_n_o,aaleni,,
Tulu,3sg_n_p,aaleno,,
Tulu,3sg_n_s,aali,,
Uradhi,12du_a,alibba,"Crowley, Terry. 1983. Uradhi. In R.M.W. Dixon and Barry Blake (eds.), Handbook of Australian Languages, 307-430. Amsterdam: John Benjamins.",
Uradhi,12du_o,ali:na,,
Uradhi,12du_p,ali:mu,,
Uradhi,12du_s,alibba,,
Uradhi,12pl_a,anabba,,
Uradhi,12pl_o,anaana,,
Uradhi,12pl_p,anaamu,,
Uradhi,12pl_s,anabba,,
Uradhi,1du_a,ampula,,
Uradhi,1du_o,ampaana,,
Uradhi,1du_p,ampaamu,,
Uradhi,1du_s,ampula,,
Uradhi,1pl_a,ampula,,
Uradhi,1pl_o,ampaana,,
Uradhi,1pl_p,ampaamu,,
Uradhi,1pl_s,ampula,,
Uradhi,1sg_a,ayubba,,
Uradhi,1sg_o,anibba,,
Uradhi,1sg_p,atumu,,
Uradhi,1sg_s,ayubba,,
Uradhi,2du_a,ipula,,
Uradhi,2du_o,ipaana,,
Uradhi,2du_p,ipaamu,,
Uradhi,2du_s,ipula,,
Uradhi,2pl_a,ipula,,
Uradhi,2pl_o,ipaana,,
Uradhi,2pl_p,ipaamu,,
Uradhi,2pl_s,ipula,,
Uradhi,2sg_a,antubba,,
Uradhi,2sg_o,inabba,,
Uradhi,2sg_p,angkumu,,
Uradhi,2sg_s,antubba,,
Uradhi,3d_a,ulabba,,
Uradhi,3d_o,ulaana,,
Uradhi,3d_p,ulaamu,,
Uradhi,3d_s,ulabba,,
Uradhi,3p_a,ulabba,,
Uradhi,3p_o,ulaana,,
Uradhi,3p_p,ulaamu,,
Uradhi,3p_s,ulabba,,
Uradhi,3sg_m_a,ulubba,,
Uradhi,3sg_m_o,unubba,,
Uradhi,3sg_m_p,ungumu,,
Uradhi,3sg_m_s,ulubba,,
Uradhi,3sg_n_a,ulubba,,
Uradhi,3sg_n_o,unubba,,
Uradhi,3sg_n_p,ungumu,,
Uradhi,3sg_n_s,ulubba,,
Urama,12du_a,nimoiti,"Brown, Jason, Alex Muir, Kimberley Craig & Karika Anea. 2016. A short grammar of Urama. Canberra: Asia-Pacific Linguistics. 143pp.",
Urama,12du_o,nimoiti,,
Urama,12du_p,nimoiti,,
Urama,12du_s,nimoiti,,
Urama,12pl_a,nimo,,
Urama,12pl_o,nimo,,
Urama,12pl_p,nimo,,
Urama,12pl_s,nimo,,
Urama,1du_a,nimoiti,,
Urama,1du_o,nimoiti,,
Urama,1du_p,nimoiti,,
Urama,1du_s,nimoiti,,
Urama,1pl_a,nimo,,
Urama,1pl_o,nimo,,
Urama,1pl_p,nimo,,
Urama,1pl_s,nimo,,
Urama,1sg_a,mo,,
Urama,1sg_o,mo,,
Urama,1sg_p,mo,,
Urama,1sg_s,mo,,
Urama,2du_a,rioiti,,
Urama,2du_o,rioiti,,
Urama,2du_p,rioiti,,
Urama,2du_s,rioiti,,
Urama,2pl_a,rio,,
Urama,2pl_o,rio,,
Urama,2pl_p,rio,,
Urama,2pl_s,rio,,
Urama,2sg_a,ro,,
Urama,2sg_o,ro,,
Urama,2sg_p,ro,,
Urama,2sg_s,ro,,
Urama,3d_a,niti,,
Urama,3d_o,niti,,
Urama,3d_p,niti,,
Urama,3d_s,niti,,
Urama,3p_a,ni,,
Urama,3p_o,ni,,
Urama,3p_p,ni,,
Urama,3p_s,ni,,
Urama,3sg_m_a,nu,,
Urama,3sg_m_o,nu,,
Urama,3sg_m_p,nu,,
Urama,3sg_m_s,nu,,
Urama,3sg_n_a,nu,,
Urama,3sg_n_o,nu,,
Urama,3sg_n_p,nu,,
Urama,3sg_n_s,nu,,
Urdu ,12du_a,ham,"Bhatia, Tej K. and Ashok Koul. 2000. Colloquial Urdu. London: Routledge.",
Urdu ,12du_o,hamko,,
Urdu ,12du_p,hamaaraa ,,
Urdu ,12du_s,ham,,
Urdu ,12pl_a,ham,,
Urdu ,12pl_o,hamko,,
Urdu ,12pl_p,hamaaraa ,,
Urdu ,12pl_s,ham,,
Urdu ,1du_a,ham,,
Urdu ,1du_o,hamko,,
Urdu ,1du_p,hamaaraa ,,
Urdu ,1du_s,ham,,
Urdu ,1pl_a,ham,,
Urdu ,1pl_o,hamko,,
Urdu ,1pl_p,hamaaraa ,,
Urdu ,1pl_s,ham,,
Urdu ,1sg_a,mẽ,,
Urdu ,1sg_o,mudʒʰko,,
Urdu ,1sg_p,meraa ,,
Urdu ,1sg_s,mẽ,,
Urdu ,2du_a,tum,,
Urdu ,2du_o,tumko,,
Urdu ,2du_p,tumhaaraa,,
Urdu ,2du_s,tum,,
Urdu ,2pl_a,tum,,
Urdu ,2pl_o,tumko,,
Urdu ,2pl_p,tumhaaraa,,
Urdu ,2pl_s,tum,,
Urdu ,2sg_a,aap,,
Urdu ,2sg_o,aapko,,
Urdu ,2sg_p,aapkaa,,
Urdu ,2sg_s,aap,,
Urdu ,3d_a,vo,,
Urdu ,3d_o,unko,,
Urdu ,3d_p,unkaa ,,
Urdu ,3d_s,vo,,
Urdu ,3p_a,vo,,
Urdu ,3p_o,unko,,
Urdu ,3p_p,unkaa ,,
Urdu ,3p_s,vo,,
Urdu ,3sg_m_a,vo,,
Urdu ,3sg_m_o,usko,,
Urdu ,3sg_m_p,uskaa,,
Urdu ,3sg_m_s,vo,,
Urdu ,3sg_n_a,vo,,
Urdu ,3sg_n_o,usko,,
Urdu ,3sg_n_p,uskaa,,
Urdu ,3sg_n_s,vo,,
WartaThundai,12du_a,nenje,"Quinn, Kyla. 2014. A description of the verbal morphology of Wartha Thuntai. Australian National University Honours thesis. (91pp.)",
WartaThundai,12du_o,ni,,
WartaThundai,12du_p,njen,,
WartaThundai,12du_s,ni,,
WartaThundai,12pl_a,nenje,,
WartaThundai,12pl_o,ni,,
WartaThundai,12pl_p,njen,,
WartaThundai,12pl_s,ni,,
WartaThundai,1du_a,nenje,,
WartaThundai,1du_o,ni,,
WartaThundai,1du_p,njen,,
WartaThundai,1du_s,ni,,
WartaThundai,1pl_a,nenje,,
WartaThundai,1pl_o,ni,,
WartaThundai,1pl_p,njen,,
WartaThundai,1pl_s,ni,,
WartaThundai,1sg_a,ngki,,
WartaThundai,1sg_o,ngka,,
WartaThundai,1sg_p,njun,,
WartaThundai,1sg_s,ngka,,
WartaThundai,2du_a,mbenje,,
WartaThundai,2du_o,mba,,
WartaThundai,2du_p,mben,,
WartaThundai,2du_s,mba,,
WartaThundai,2pl_a,mbenje,,
WartaThundai,2pl_o,mba,,
WartaThundai,2pl_p,mben,,
WartaThundai,2pl_s,mba,,
WartaThundai,2sg_a,mbi,,
WartaThundai,2sg_o,mba,,
WartaThundai,2sg_p,mbun,,
WartaThundai,2sg_s,mba,,
WartaThundai,3d_a,pambangk,,
WartaThundai,3d_o,pi,,
WartaThundai,3d_p,benani,,
WartaThundai,3d_s,pi,,
WartaThundai,3p_a,pambangk,,
WartaThundai,3p_o,pi,,
WartaThundai,3p_p,benani,,
WartaThundai,3p_s,pi,,
WartaThundai,3sg_m_a,pambu,,
WartaThundai,3sg_m_o,pi,,
WartaThundai,3sg_m_p,benan,,
WartaThundai,3sg_m_s,pi,,
WartaThundai,3sg_n_a,pambu,,
WartaThundai,3sg_n_o,pi,,
WartaThundai,3sg_n_p,benan,,
WartaThundai,3sg_n_s,pi,,
Westphalian,12du_a,wi,"Russ, C., & Russ, C. V. J. (1990). The Dialects of Modern German: A Linguistic Survey (1st ed.). Routledge. https://doi.org/10.4324/9781315001777",
Westphalian,12du_o,us,,
Westphalian,12du_p,uuse,,
Westphalian,12du_s,we,,
Westphalian,12pl_a,wi,,
Westphalian,12pl_o,us,,
Westphalian,12pl_p,uuse,,
Westphalian,12pl_s,we,,
Westphalian,1du_a,wi,,
Westphalian,1du_o,us,,
Westphalian,1du_p,uuse,,
Westphalian,1du_s,we,,
Westphalian,1pl_a,wi,,
Westphalian,1pl_o,us,,
Westphalian,1pl_p,uuse,,
Westphalian,1pl_s,we,,
Westphalian,1sg_a,ik,,
Westphalian,1sg_o,mi,,
Westphalian,1sg_p,miin,,
Westphalian,1sg_s,ik,,
Westphalian,2du_a,ji,,
Westphalian,2du_o,ju,,
Westphalian,2du_p,ju,,
Westphalian,2du_s,ju,,
Westphalian,2pl_a,ji,,
Westphalian,2pl_o,ju,,
Westphalian,2pl_p,ju,,
Westphalian,2pl_s,ju,,
Westphalian,2sg_a,du,,
Westphalian,2sg_o,di,,
Westphalian,2sg_p,diin,,
Westphalian,2sg_s,di,,
Westphalian,3d_a,se,,
Westphalian,3d_o,se,,
Westphalian,3d_p,iar,,
Westphalian,3d_s,se,,
Westphalian,3p_a,se,,
Westphalian,3p_o,se,,
Westphalian,3p_p,iar,,
Westphalian,3p_s,se,,
Westphalian,3sg_m_a,he,,
Westphalian,3sg_m_o,em,,
Westphalian,3sg_m_p,siin,,
Westphalian,3sg_m_s,he,,
Westphalian,3sg_n_a,se,,
Westphalian,3sg_n_o,iar,,
Westphalian,3sg_n_p,iar,,
Westphalian,3sg_n_s,se,,
Wipi,12du_a,men,"Dondorp, Anne & Jae-Wook Shim. 1997. Wipi grammar essentials. 2013 version formatted for online publishing by Ruth Wester.",
Wipi,12du_o,men,,
Wipi,12du_p,meraina,,
Wipi,12du_s,men,,
Wipi,12pl_a,men,,
Wipi,12pl_o,men,,
Wipi,12pl_p,meraina,,
Wipi,12pl_s,men,,
Wipi,1du_a,soon,,
Wipi,1du_o,soon,,
Wipi,1du_p,suaina,,
Wipi,1du_s,soon,,
Wipi,1pl_a,soon,,
Wipi,1pl_o,soon,,
Wipi,1pl_p,suaina,,
Wipi,1pl_s,soon,,
Wipi,1sg_a,kon,,
Wipi,1sg_o,ken,,
Wipi,1sg_p,koina,,
Wipi,1sg_s,kon,,
Wipi,2du_a,woon,,
Wipi,2du_o,wen,,
Wipi,2du_p,waina,,
Wipi,2du_s,woon,,
Wipi,2pl_a,woon,,
Wipi,2pl_o,wen,,
Wipi,2pl_p,waina,,
Wipi,2pl_s,woon,,
Wipi,2sg_a,man,,
Wipi,2sg_o,men,,
Wipi,2sg_p,moina,,
Wipi,2sg_s,man,,
Wipi,3d_a,ton,,
Wipi,3d_o,ten,,
Wipi,3d_p,tuaina,,
Wipi,3d_s,ton,,
Wipi,3p_a,ton,,
Wipi,3p_o,ten,,
Wipi,3p_p,tuaina,,
Wipi,3p_s,ton,,
Wipi,3sg_m_a,ton,,
Wipi,3sg_m_o,tin,,
Wipi,3sg_m_p,tiina,,
Wipi,3sg_m_s,ton,,
Wipi,3sg_n_a,ton,,
Wipi,3sg_n_o,tin,,
Wipi,3sg_n_p,tiina,,
Wipi,3sg_n_s,ton,,
Yadhaykenu,12du_a,alibba,"Crowley, Terry. 1983. Uradhi. In R.M.W. Dixon and Barry Blake (eds.), Handbook of Australian Languages, 307-430. Amsterdam: John Benjamins.",p354
Yadhaykenu,12du_o,aliinha,,
Yadhaykenu,12du_p,aliimu,,
Yadhaykenu,12du_s,alibba,,
Yadhaykenu,12pl_a,anabba,,
Yadhaykenu,12pl_o,anaanha,,
Yadhaykenu,12pl_p,anaamu,,
Yadhaykenu,12pl_s,anabba,,
Yadhaykenu,1du_a,ampula,,
Yadhaykenu,1du_o,ampaanha,,
Yadhaykenu,1du_p,ampaamu,,
Yadhaykenu,1du_s,ampula,,
Yadhaykenu,1pl_a,ampula,,
Yadhaykenu,1pl_o,ampaanha,,
Yadhaykenu,1pl_p,ampaamu,,
Yadhaykenu,1pl_s,ampula,,
Yadhaykenu,1sg_a,ayubba,,
Yadhaykenu,1sg_o,anhibba,,
Yadhaykenu,1sg_p,athumu,,
Yadhaykenu,1sg_s,ayubba,,
Yadhaykenu,2du_a,ipula,,
Yadhaykenu,2du_o,ipaanha,,
Yadhaykenu,2du_p,ipaamu,,
Yadhaykenu,2du_s,ipula,,
Yadhaykenu,2pl_a,ipula,,
Yadhaykenu,2pl_o,ipaanha,,
Yadhaykenu,2pl_p,ipaamu,,
Yadhaykenu,2pl_s,ipula,,
Yadhaykenu,2sg_a,antubba,,
Yadhaykenu,2sg_o,inhabba,,
Yadhaykenu,2sg_p,angkumu,,
Yadhaykenu,2sg_s,antubba,,
Yadhaykenu,3d_a,ulabba,,
Yadhaykenu,3d_o,ulaanha,,
Yadhaykenu,3d_p,ulaamu,,
Yadhaykenu,3d_s,ulabba,,
Yadhaykenu,3p_a,ulabba,,
Yadhaykenu,3p_o,ulaanha,,
Yadhaykenu,3p_p,ulaamu,,
Yadhaykenu,3p_s,ulabba,,
Yadhaykenu,3sg_m_a,ulubba,,
Yadhaykenu,3sg_m_o,unhubba,,
Yadhaykenu,3sg_m_p,ungumu,,
Yadhaykenu,3sg_m_s,ulubba,,
Yadhaykenu,3sg_n_a,ulubba,,
Yadhaykenu,3sg_n_o,unhubba,,
Yadhaykenu,3sg_n_p,ungumu,,
Yadhaykenu,3sg_n_s,ulubba,,
Yelmek,12du_a,ngag,"Boelaars, J.H.M.C. 1950. The Linguistic Position of South Western New Guinea. Leiden: Brill.",
Yelmek,12du_o,ngagol,,
Yelmek,12du_p,ngauk,,
Yelmek,12du_s,ngag,,
Yelmek,12pl_a,ngag,,
Yelmek,12pl_o,ngagol,,
Yelmek,12pl_p,ngauk,,
Yelmek,12pl_s,ngag,,
Yelmek,1du_a,ngag,,
Yelmek,1du_o,ngagol,,
Yelmek,1du_p,ngauk,,
Yelmek,1du_s,ngag,,
Yelmek,1pl_a,ngag,,
Yelmek,1pl_o,ngagol,,
Yelmek,1pl_p,ngauk,,
Yelmek,1pl_s,ngag,,
Yelmek,1sg_a,ngool,,
Yelmek,1sg_o,ngoolel,,
Yelmek,1sg_p,nglauk,,
Yelmek,1sg_s,ngool,,
Yelmek,2du_a,el,,
Yelmek,2du_o,elel,,
Yelmek,2du_p,elauk,,
Yelmek,2du_s,el,,
Yelmek,2pl_a,el,,
Yelmek,2pl_o,elel,,
Yelmek,2pl_p,elauk,,
Yelmek,2pl_s,el,,
Yelmek,2sg_a,au,,
Yelmek,2sg_o,auol,,
Yelmek,2sg_p,auauk,,
Yelmek,2sg_s,au,,
Yelmek,3d_a,em,,
Yelmek,3d_o,emi,,
Yelmek,3d_p,emauk,,
Yelmek,3d_s,em,,
Yelmek,3p_a,em,,
Yelmek,3p_o,emi,,
Yelmek,3p_p,emauk,,
Yelmek,3p_s,em,,
Yelmek,3sg_m_a,eu,,
Yelmek,3sg_m_o,ebi,,
Yelmek,3sg_m_p,ebauk,,
Yelmek,3sg_m_s,eu,,
Yelmek,3sg_n_a,eu,,
Yelmek,3sg_n_o,ebi,,
Yelmek,3sg_n_p,ebauk,,
Yelmek,3sg_n_s,eu,,
Yir-yoront,12du_a,ngele,"Alpher, Barry Jacob. 1973. Son of Ergative: The Yir Yoront Language of Northeast Australia. Doctoral Dissertation. Cornell University.",
Yir-yoront,12du_o,ngaluwn,,
Yir-yoront,12du_p,ngaluwn,,
Yir-yoront,12du_s,ngele,,
Yir-yoront,12pl_a,ngopol,,
Yir-yoront,12pl_o,ngapn,,
Yir-yoront,12pl_p,ngapn,,
Yir-yoront,12pl_s,ngopol,,
Yir-yoront,1du_a,ngelen,,
Yir-yoront,1du_o,ngalnhn,,
Yir-yoront,1du_p,ngalnhn,,
Yir-yoront,1du_s,ngelen,,
Yir-yoront,1pl_a,ngethn,,
Yir-yoront,1pl_o,ngethnuwn,,
Yir-yoront,1pl_p,ngethnuwn,,
Yir-yoront,1pl_s,ngethn,,
Yir-yoront,1sg_a,ngoyo,,
Yir-yoront,1sg_o,nginhi,,
Yir-yoront,1sg_p,ngathlan,,
Yir-yoront,1sg_s,ngoyo,,
Yir-yoront,2du_a,nhopol,,
Yir-yoront,2du_o,nhapn,,
Yir-yoront,2du_p,nhapn,,
Yir-yoront,2du_s,nhopol,,
Yir-yoront,2pl_a,nhepl,,
Yir-yoront,2pl_o,nhepluwn,,
Yir-yoront,2pl_p,nhepluwn,,
Yir-yoront,2pl_s,nhepl,,
Yir-yoront,2sg_a,nhorto,,
Yir-yoront,2sg_o,nhan'anh,,
Yir-yoront,2sg_p,nhan'anh,,
Yir-yoront,2sg_s,nhorto,,
Yir-yoront,3d_a,pula,,
Yir-yoront,3d_o,puluwn,,
Yir-yoront,3d_p,puluwn,,
Yir-yoront,3d_s,pula,,
Yir-yoront,3p_a,pilin,,
Yir-yoront,3p_o,pilnhn,,
Yir-yoront,3p_p,pilnhn,,
Yir-yoront,3p_s,pilin,,
Yir-yoront,3sg_m_a,nholo,,
Yir-yoront,3sg_m_o,nhanganh,,
Yir-yoront,3sg_m_p,nhanganh,,
Yir-yoront,3sg_m_s,nholo,,
Yir-yoront,3sg_n_a,nholo,,
Yir-yoront,3sg_n_o,nhanganh,,
Yir-yoront,3sg_n_p,nhanganh,,
Yir-yoront,3sg_n_s,nholo,,
Yukulta,12du_a,ngakura,"Keen, Sandra. 1983. Yukulta. In R.M.W. Dixon & Barry J. Blake (eds.), Handbook of Australian Languages, Vol. 3.",
Yukulta,12du_o,ngakuruwanci,,
Yukulta,12du_p,ngakuruwanta,,
Yukulta,12du_s,ngakura,,
Yukulta,12pl_a,ngakulta,,
Yukulta,12pl_o,ngakuluwanci,,
Yukulta,12pl_p,ngakuluwanta,,
Yukulta,12pl_s,ngakulta,,
Yukulta,1du_a,ngara,,
Yukulta,1du_o,ngarawanci,,
Yukulta,1du_p,ngarawanta,,
Yukulta,1du_s,ngara,,
Yukulta,1pl_a,ngalta,,
Yukulta,1pl_o,ngalawanci,,
Yukulta,1pl_p,ngalawanta,,
Yukulta,1pl_s,ngalta,,
Yukulta,1sg_a,ngata,,
Yukulta,1sg_o,ngata,,
Yukulta,1sg_p,ngicinta,,
Yukulta,1sg_s,ngata,,
Yukulta,2du_a,kira,,
Yukulta,2du_o,kirwanci,,
Yukulta,2du_p,kirwanta,,
Yukulta,2du_s,kira,,
Yukulta,2pl_a,kilta,,
Yukulta,2pl_o,kilwanci,,
Yukulta,2pl_p,kilwanta,,
Yukulta,2pl_s,kilta,,
Yukulta,2sg_a,nyingka,,
Yukulta,2sg_o,nyingka,,
Yukulta,2sg_p,ngumpanta,,
Yukulta,2sg_s,nyingka,,
Yukulta,3d_a,pira,,
Yukulta,3d_o,pirwanci,,
Yukulta,3d_p,pirwanta,,
Yukulta,3d_s,pira,,
Yukulta,3p_a,pilta,,
Yukulta,3p_o,pilwanci,,
Yukulta,3p_p,pilwanta,,
Yukulta,3p_s,pilta,,
Yukulta,3sg_m_a,niya,,
Yukulta,3sg_m_o,niya,,
Yukulta,3sg_m_p,niwanta,,
Yukulta,3sg_m_s,niya,,
Yukulta,3sg_n_a,niya,,
Yukulta,3sg_n_o,niya,,
Yukulta,3sg_n_p,niwanta,,
Yukulta,3sg_n_s,niya,,
